month_of_year,day_of_week,hour_of_day,Price,NormalizedPrice
1,0,0,17.65722222222222,0.0215041102820425
1,0,1,17.097222222222225,0.02013260395624871
1,0,2,17.062222222222225,0.020046884810886602
1,0,3,17.787222222222226,0.021822495679101793
1,0,4,20.013888888888893,0.02727586606975809
1,0,5,23.19055555555556,0.035055898977386014
1,0,6,38.67777777777778,0.07298594048944332
1,0,7,35.62055555555556,0.06549844117313056
1,0,8,29.019444444444446,0.049331538233565134
1,0,9,27.555,0.045744940341905946
1,0,10,24.77777777777778,0.038943194188490064
1,0,11,22.486111111111114,0.033330631099304134
1,0,12,21.35388888888889,0.03055768477790753
1,0,13,20.69,0.028931742258737306
1,0,14,20.24611111111111,0.027844605796128914
1,0,15,19.848333333333336,0.026870400905981744
1,0,16,20.77388888888889,0.029137196083335384
1,0,17,31.37611111111111,0.05510329402128071
1,0,18,33.89055555555555,0.06126146627380326
1,0,19,27.507777777777775,0.04562928752673484
1,0,20,25.822777777777773,0.04150252295715884
1,0,21,23.84,0.03664646534132743
1,0,22,21.74722222222222,0.031521004697215076
1,0,23,19.37777777777778,0.025717954618335565
1,1,0,17.196842105263155,0.020376584848687054
1,1,1,16.464736842105264,0.018583572349458517
1,1,2,16.235263157894735,0.01802156411821218
1,1,3,17.998947368421057,0.02234103563863985
1,1,4,20.871052631578955,0.02937516159715186
1,1,5,26.213684210526313,0.042459899109494756
1,1,6,46.51842105263159,0.09218860450686228
1,1,7,44.10000000000001,0.086265604913796
1,1,8,33.41473684210526,0.060096129889110145
1,1,9,30.734736842105264,0.05353249247281125
1,1,10,27.089999999999996,0.0446061002678093
1,1,11,25.26684210526316,0.0401409706507513
1,1,12,24.007894736842104,0.03705765943712463
1,1,13,22.96947368421053,0.034514443289764524
1,1,14,21.9,0.031895175569827475
1,1,15,22.360526315789475,0.033023059061434226
1,1,16,24.35105263157895,0.037898093764584743
1,1,17,41.45368421052631,0.07978446411859746
1,1,18,47.13473684210527,0.09369803487105827
1,1,19,36.42578947368421,0.06747055440966122
1,1,20,32.20894736842105,0.05714300865565752
1,1,21,29.13473684210526,0.04961390297054323
1,1,22,24.31947368421052,0.03782075318230312
1,1,23,22.15578947368421,0.03252163428630848
1,2,0,21.23833333333333,0.03027467553607706
1,2,1,20.860555555555553,0.029349453014708225
1,2,2,21.062222222222225,0.0298433585665566
1,2,3,22.436666666666667,0.033209535798713205
1,2,4,27.02,0.04443466197708508
1,2,5,41.211666666666666,0.07919173448938928
1,2,6,130.66944444444442,0.298284427549529
1,2,7,131.50888888888892,0.3003403264168649
1,2,8,59.7011111111111,0.1244745738036189
1,2,9,34.01444444444444,0.06156488483595804
1,2,10,31.40166666666666,0.05516588260360858
1,2,11,28.418333333333337,0.04785934592750472
1,2,12,27.0161111111111,0.04442513762760038
1,2,13,25.59444444444445,0.0409433075802727
1,2,14,24.23277777777778,0.03760842463928003
1,2,15,24.138333333333335,0.03737711900893782
1,2,16,25.351666666666667,0.04034871604815772
1,2,17,36.922222222222224,0.06868637700778815
1,2,18,41.06555555555556,0.07883389107303634
1,2,19,33.77,0.06096621143977822
1,2,20,31.54388888888888,0.05551420167047684
1,2,21,28.317222222222217,0.04761171284090304
1,2,22,24.95722222222222,0.03938267488614026
1,2,23,22.633333333333336,0.03369119575836699
1,3,0,20.70352941176471,0.02896487739055796
1,3,1,19.89705882352942,0.02698973540246627
1,3,2,20.045882352941177,0.027354221852493386
1,3,3,20.841176470588238,0.029301991340385428
1,3,4,23.694705882352945,0.03629062283873178
1,3,5,30.558235294117647,0.0531002192771373
1,3,6,56.87294117647057,0.11754805066829865
1,3,7,49.95058823529411,0.1005943884393686
1,3,8,34.49823529411765,0.06274974592647226
1,3,9,30.126470588235293,0.05204277637468703
1,3,10,27.058235294117644,0.044528304740926034
1,3,11,24.607058823529414,0.03852508324976768
1,3,12,23.461176470588242,0.03571868165034929
1,3,13,22.608235294117648,0.03362972768774317
1,3,14,21.43941176470588,0.030767140430020178
1,3,15,21.51176470588235,0.03094434135236538
1,3,16,22.683529411764706,0.0338141318996146
1,3,17,33.415294117647065,0.06009749472291513
1,3,18,35.696470588235286,0.06568436607945749
1,3,19,29.088235294117645,0.04950001517192856
1,3,20,27.155882352941177,0.04476745395319681
1,3,21,25.131176470588237,0.0398087094433415
1,3,22,22.86235294117647,0.03425209190280926
1,3,23,21.015294117647063,0.02972842608033812
1,4,0,19.138823529411763,0.025132727362604683
1,4,1,18.104705882352935,0.022600050765182927
1,4,2,18.32823529411765,0.023147500769176273
1,4,3,19.037647058823527,0.024884934202902442
1,4,4,20.820588235294117,0.02925156831370182
1,4,5,24.545294117647057,0.038373814169716886
1,4,6,40.36941176470588,0.07712895247872846
1,4,7,35.51705882352941,0.0652449654183576
1,4,8,28.274117647058826,0.047506144631068684
1,4,9,25.856470588235297,0.041585040640509316
1,4,10,24.54647058823529,0.03837669548552737
1,4,11,22.70117647058824,0.03385735163677198
1,4,12,21.290588235294116,0.030402653979993047
1,4,13,20.479999999999997,0.028417427386564623
1,4,14,19.744705882352942,0.02661660500500764
1,4,15,19.460588235294118,0.02592076723677402
1,4,16,20.96705882352941,0.029610292132107967
1,4,17,31.44764705882353,0.05527849402986863
1,4,18,32.62588235294118,0.05816413181407555
1,4,19,26.947058823529414,0.04425602039683463
1,4,20,24.697058823529417,0.038745503909270264
1,4,21,23.908823529411762,0.03681502231624116
1,4,22,21.32941176470588,0.030497737401739257
1,4,23,19.731176470588235,0.026583469873186993
1,5,0,20.084705882352946,0.027449305274239603
1,5,1,18.626470588235296,0.023877914327135784
1,5,2,17.975294117647056,0.022283106026028905
1,5,3,18.013529411764704,0.022376748789869873
1,5,4,19.384705882352943,0.02573492236699735
