month_of_year,day_of_week,hour_of_day,Price,NormalizedPrice
1,0,0,18.571111111111108,0.01776546524507769
1,0,1,17.85222222222222,0.015998833836954385
1,0,2,17.73833333333333,0.015718957918356792
1,0,3,18.23,0.01692720273766834
1,0,4,19.80944444444444,0.020808603891682674
1,0,5,22.42777777777778,0.027243019522660387
1,0,6,37.17611111111111,0.06348626835685622
1,0,7,34.316111111111105,0.05645796967909827
1,0,8,28.94166666666667,0.04325055681805897
1,0,9,28.342222222222222,0.04177745381236727
1,0,10,26.229444444444447,0.03658541421028618
1,0,11,23.91333333333333,0.030893693699879633
1,0,12,23.17833333333333,0.029087470088637643
1,0,13,22.70833333333333,0.027932469956278815
1,0,14,22.42111111111111,0.02722663654205954
1,0,15,21.76388888888889,0.02561154770449396
1,0,16,22.53722222222222,0.027511973454190736
1,0,17,33.07666666666667,0.05341210053572649
1,0,18,34.72777777777778,0.0574696187311998
1,0,19,27.719444444444445,0.04024701037457267
1,0,20,25.89166666666667,0.03575534319317724
1,0,21,24.21388888888889,0.03163229307530059
1,0,22,21.979444444444443,0.026141264077254263
1,0,23,19.909444444444446,0.021054348600695202
1,1,0,17.26578947368421,0.014557706385505562
1,1,1,16.589473684210528,0.012895696116657758
1,1,2,16.501052631578947,0.012678406058162478
1,1,3,17.402631578947368,0.014893988618891102
1,1,4,19.87736842105263,0.020975523470348194
1,1,5,24.056842105263158,0.03124635891386602
1,1,6,42.585263157894744,0.0767789733142692
1,1,7,41.21368421052631,0.07340839062118171
1,1,8,32.666315789473686,0.05240368496663828
1,1,9,31.117894736842107,0.04859852215656029
1,1,10,28.18631578947368,0.04139432200287758
1,1,11,26.155263157894737,0.03640311762351286
1,1,12,25.11684210526316,0.033851252829398694
1,1,13,24.486842105263158,0.032303061162619835
1,1,14,24.317894736842103,0.031887881943709215
1,1,15,24.17421052631579,0.0315347855986544
1,1,16,25.626842105263155,0.03510455084536251
1,1,17,41.092631578947376,0.07311091018395607
1,1,18,45.33263157894738,0.08353048584608672
1,1,19,33.85,0.055312526285423276
1,1,20,29.938947368421047,0.04570132137662324
1,1,21,27.57842105263158,0.03990045285072256
1,1,22,24.386315789473684,0.03205602306040199
1,1,23,22.121578947368423,0.026490552097871184
1,2,0,21.020555555555557,0.02378484536750093
1,2,1,20.388333333333332,0.022231192707188464
1,2,2,20.608333333333334,0.022771831067016003
1,2,3,21.48222222222222,0.0249193667741087
1,2,4,25.55333333333333,0.034923906927684885
1,2,5,38.98333333333334,0.06792742134806576
1,2,6,125.84666666666668,0.2813894670866372
1,2,7,126.2427777777778,0.2823628891840035
1,2,8,57.63333333333334,0.11375880957889992
1,2,9,33.24944444444444,0.053836692782964775
1,2,10,31.73277777777778,0.05010956469627496
1,2,11,29.142222222222227,0.043743411484467414
1,2,12,27.375000000000007,0.03940055637686291
1,2,13,26.27333333333333,0.036693268832575
1,2,14,25.22333333333333,0.034112949387943584
1,2,15,24.933888888888887,0.033401654980190695
1,2,16,25.621666666666666,0.03509183247884345
1,2,17,35.54611111111112,0.05948062959995223
1,2,18,38.14111111111111,0.065857704798827
1,2,19,30.78388888888889,0.047777720457422866
1,2,20,28.66388888888889,0.042567932626357545
1,2,21,26.544444444444444,0.03735951004367561
1,2,22,24.45111111111111,0.03221525413501361
1,2,23,22.303888888888892,0.026938569133161547
1,3,0,19.63705882352941,0.020384975349185618
1,3,1,18.803529411764707,0.018336620921710713
1,3,2,18.96764705882353,0.018739931355913605
1,3,3,19.648823529411768,0.020413886491422388
1,3,4,21.88529411764706,0.025909894630631702
1,3,5,28.451764705882358,0.04204664867008296
1,3,6,53.192352941176466,0.10284533523689113
1,3,7,47.04470588235295,0.0877378178610688
1,3,8,34.35176470588236,0.05654558650182138
1,3,9,30.32470588235294,0.04664930251417617
1,3,10,28.726470588235294,0.04272172384131145
1,3,11,26.23764705882353,0.03660557170112349
1,3,12,25.092352941176472,0.03379107200437426
1,3,13,24.45352941176471,0.03222119698091785
1,3,14,23.597058823529412,0.030116465826081233
1,3,15,23.555294117647062,0.03001383127114072
1,3,16,24.28588235294118,0.031809213204043923
1,3,17,34.561764705882354,0.057061650390747655
1,3,18,35.77470588235294,0.060042389155358276
1,3,19,28.884705882352947,0.04311057870439596
1,3,20,27.35647058823529,0.039355021327839974
1,3,21,25.278823529411763,0.034249313608827006
1,3,22,23.539999999999992,0.029976246786232896
1,3,23,21.678235294117645,0.025401058527264604
1,4,0,19.67823529411764,0.020486164347014287
1,4,1,18.47647058823529,0.01753289116752859
1,4,2,18.38058823529412,0.017297265358298952
1,4,3,18.86705882352941,0.01849274108978924
1,4,4,20.49176470588235,0.022485369832686695
