month_of_year,day_of_week,hour_of_day,Price,NormalizedPrice
4,0,0,4.115,0.010596133996146862
4,0,1,3.33,0.010115257269048999
4,0,2,3.0900000000000003,0.009968237632738824
4,0,3,3.729999999999999,0.010360289996232622
4,0,4,7.2725,0.012530361086352599
4,0,5,11.4225,0.015072575630882701
4,0,6,16.0775,0.017924143993482133
4,0,7,14.825,0.017156885266488408
4,0,8,17.2725,0.01865617926594321
4,0,9,15.879999999999999,0.017803159084435215
4,0,10,16.6825,0.018294755993347366
4,0,11,18.705,0.019533702720169563
4,0,12,19.427500000000002,0.019976293083644986
4,0,13,23.5625,0.022509318900905705
4,0,14,27.0775,0.024662543991031807
4,0,15,38.472500000000004,0.03164291380667531
4,0,16,52.16,0.04002762743998996
4,0,17,41.42750000000001,0.03345309307874434
4,0,18,27.57,0.024964240536376643
4,0,19,26.39,0.024241393991184954
4,0,20,25.495,0.023693133264111592
4,0,21,20.1175,0.02039897453803674
4,0,22,18.0125,0.019109489811232915
4,0,23,14.735,0.017101752902872094
4,1,0,13.469999999999999,0.01632683690315388
4,1,1,11.8475,0.015332922903515303
4,1,2,10.932500000000001,0.014772410540082763
4,1,3,10.2525,0.014355854903870601
4,1,4,10.2975,0.014383421085678758
4,1,5,12.735,0.01587658926695397
4,1,6,15.8975,0.0178138792662495
4,1,7,16.59,0.01823809217518615
4,1,8,14.969999999999999,0.01724570963009247
4,1,9,16.512500000000003,0.018190617084294328
4,1,10,17.9525,0.019072734902155372
4,1,11,18.177500000000002,0.01921056581119616
4,1,12,19.245,0.019864496901867458
4,1,13,19.597499999999997,0.020080431992698024
4,1,14,25.150000000000002,0.023481792536915715
4,1,15,40.14,0.03266439398812204
4,1,16,43.817499999999995,0.03491716362366649
4,1,17,36.03,0.030146682716310304
4,1,18,18.209999999999997,0.019230474720279826
4,1,19,14.8525,0.017173731266482282
4,1,20,14.989999999999998,0.01725796126645165
4,1,21,8.72,0.013417073267848339
4,1,22,7.9725,0.012959168358923941
4,1,23,6.137499999999999,0.011835080722969063
4,2,0,4.050000000000001,0.010556316177979523
4,2,1,3.983333333333334,0.010515477390115586
4,2,2,3.3799999999999994,0.010145886359946952
4,2,3,3.7999999999999994,0.010403170723489757
4,2,4,4.553333333333334,0.01086464902635225
4,2,5,7.716666666666668,0.012802449510496082
4,2,6,13.236666666666666,0.0161839011456301
4,2,7,14.09666666666667,0.01671072150907489
4,2,8,14.863333333333335,0.017180367569510174
4,2,9,15.176666666666668,0.017372309872470678
4,2,10,14.690000000000003,0.017074186721063936
4,2,11,15.300000000000002,0.017447861630018963
4,2,12,14.773333333333333,0.017125235205893857
4,2,13,16.66333333333333,0.018283014841836483
4,2,14,14.583333333333334,0.017008844660481637
4,2,15,22.323333333333334,0.021750227931484768
4,2,16,29.060000000000002,0.025876987445135648
4,2,17,24.330000000000002,0.022979475446189286
4,2,18,21.733333333333334,0.021388804658888923
4,2,19,22.25,0.021705305264834437
4,2,20,28.87,0.025760596899723424
4,2,21,17.486666666666668,0.018787373871956108
4,2,22,15.49,0.017564252175431186
4,2,23,11.299999999999999,0.014997534358182716
4,3,0,10.753333333333336,0.014662656297698431
4,3,1,9.94,0.014164423085758392
4,3,2,6.943333333333334,0.012328719571274408
4,3,3,5.6499999999999995,0.01153644708671402
4,3,4,6.186666666666667,0.011865199329018718
4,3,5,8.07,0.013018895086174948
4,3,6,14.023333333333333,0.01666579884242456
4,3,7,12.29,0.015603990357962186
4,3,8,12.436666666666667,0.01569383569126285
4,3,9,11.203333333333333,0.014938318115780008
4,3,10,12.876666666666665,0.015963371691164838
4,3,11,13.786666666666667,0.016520821145507583
4,3,12,11.986666666666666,0.015418173873181272
4,3,13,15.270000000000001,0.01742948417548019
4,3,14,18.266666666666666,0.019265187689964176
4,3,15,20.62333333333333,0.020708838840954362
4,3,16,33.18666666666667,0.02840490841391337
4,3,17,31.893333333333334,0.027612635929352987
4,3,18,27.843333333333334,0.025131679566618784
4,3,19,30.173333333333336,0.026558995202463402
4,3,20,36.826666666666675,0.030634706231284357
4,3,21,25.78333333333333,0.023869761021623116
4,3,22,23.099999999999998,0.022225999810099636
4,3,23,20.206666666666667,0.020453596416804755
4,4,0,16.28,0.018048191811618843
4,4,1,15.670000000000002,0.017674516902663813
4,4,2,14.840000000000002,0.017166073993757795
4,4,3,14.963333333333333,0.017241625751306076
4,4,4,15.576666666666668,0.017617342599654303
4,4,5,19.55666666666667,0.020055418235131364
4,4,6,24.179999999999996,0.022887588173495423
4,4,7,21.72,0.021380636901316134
4,4,8,21.59,0.021301001264981457
4,4,9,21.883333333333336,0.021480691931582783
4,4,10,21.463333333333335,0.021223407568039976
4,4,11,20.473333333333333,0.020616951568260503
4,4,12,17.9,0.019040574356712518
4,4,13,18.353333333333335,0.019318278114187296
4,4,14,19.663333333333334,0.020120760295713667
4,4,15,20.263333333333335,0.020488309386489104
4,4,16,28.24666666666667,0.025378754233195612
4,4,17,23.08,0.022213748173740458
4,4,18,16.833333333333332,0.01838715375088952
4,4,19,15.519999999999998,0.017582629629969954
4,4,20,15.373333333333335,0.017492784296669294
4,4,21,9.676666666666666,0.014003109873695841
4,4,22,8.58,0.01333131181333407
4,4,23,6.719999999999999,0.012191909631930216
4,5,0,7.4624999999999995,0.012646751631764819
4,5,1,6.709999999999999,0.012185783813750625
4,5,2,5.782500000000001,0.011617614177593598
4,5,3,4.757500000000001,0.010989717814185559
4,5,4,5.3175,0.011332763632242632
4,5,5,6.147499999999999,0.011841206541148654
4,5,6,6.330000000000001,0.011953002722926183
